file_name,tags,ratio
/home/yonah/Data/vt_report_pdf/eea0659fd6b8c0fcb536863c6d8fec4fef4065d6bbd44889c9620d3c27f32b03.html,0,27 / 42
/home/yonah/Data/vt_report_pdf/58623c0507e0772f1e65d35dda110430d18b6ef2371054eed1cc81c8a9813bd0.html,0,26 / 41
/home/yonah/Data/vt_report_pdf/8ae41488dc33ad0a004d915adf7e741d3066b2349ab52acb87d581acbfd5ecf1.html,0,25 / 42
/home/yonah/Data/vt_report_pdf/970555d71f437533b5c9f3eae55c60e9ed9e433020d897cc8efd8fb7366a2c42.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/ec142154cc9007e38d8cc85d54a31cc9ed540c12f89bb83e18c4a5c8222524a5.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",42 / 56
/home/yonah/Data/vt_report_pdf/44cd5bc06600a0235dca79a25cb2a80e70554bb10c4495c46464e41f97436358.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",30 / 47
/home/yonah/Data/vt_report_pdf/0fec6a2f7cac49efcc69d6cebf2f84b9c96cbc5153edf0a5252959e934a7ddbb.html,0,18 / 42
/home/yonah/Data/vt_report_pdf/30b9ac53dd177fb352c18e3ca8e42470da63b7ad432240f9fed39e85cf3ddb80.html,0,31 / 43
/home/yonah/Data/vt_report_pdf/a1730cfa75aece3b1b21f5928422817c84cb13d33885fb5eaad6b3d02dba3055.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",33 / 50
/home/yonah/Data/vt_report_pdf/c4567f564e34ffc1dff6fc98e5d7aa02459fcfa2575e7e72a6999e3acb0fbacf.html,0, 7 / 41
/home/yonah/Data/vt_report_pdf/3e25efde0f662f3eb15480b962dec4f1eb5ad342661873722e8bcf9335d37350.html,"['js-embedded', 'exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",32 / 48
/home/yonah/Data/vt_report_pdf/0416c0eee4f77ee585cd4306e8d2c51cac9897447f3240028f76d39987a0aa9d.html,"['pdf', 'js-embedded']",26 / 57
/home/yonah/Data/vt_report_pdf/afb3cc096994f172635db0d8115d96707a1e5693be35a8c63ca5c76de64ef0a3.html,"['pdf', 'acroform', 'file-embedded', 'invalid-xref']",20 / 46
/home/yonah/Data/vt_report_pdf/c514bbe6de18a37027f8c14d556ffb4647cb9ae7bc4f61126437b89875147934.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",38 / 55
/home/yonah/Data/vt_report_pdf/c5d8748788ca7b0c80890a4b2145666fad1c60d6569a8cffb2e96b3401790908.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",24 / 46
/home/yonah/Data/vt_report_pdf/739ca49fa80586bbd6be34eddf49c8a5d35c49c5b054bb814f6694a60eec1530.html,0,25 / 43
/home/yonah/Data/vt_report_pdf/ee1326551eb17123df7d15960cfc0ba8f31387019c3efb23e6b3ab7840bc184b.html,"['invalid-xref', 'acroform', 'file-embedded', 'pdf']",37 / 57
/home/yonah/Data/vt_report_pdf/6dc491329665030647f158f4aa1e2dd15394c393e5138080cbab18abf283280c.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",32 / 47
/home/yonah/Data/vt_report_pdf/46c117e5c10bca6aa3f43a7894fbd1bcdc61deba40e75ad679e454f838505181.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/f210864d1891ae362130d26816ff7a33766f12b55c45e19aa4cc26f0c681a67d.html,0,14 / 43
/home/yonah/Data/vt_report_pdf/07a17ac84f00b6f3ff0147ba48a89aec91d7ae2129b4293b92e7ab5469cf606d.html,0,24 / 44
/home/yonah/Data/vt_report_pdf/8cefe76392861dc68955445ccfc9900a3c4dfe2d720679eb08a9b73a66bda0f7.html,0,23 / 40
/home/yonah/Data/vt_report_pdf/1d74f3620284ff01ee41abe9858257eb3194b182b79bc6640c1ddb53cf98a147.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/9b8cb33eb4c77b4cc04d5b4d7d32a4f35c099412d139871c608a01dde8678e9b.html,0,31 / 41
/home/yonah/Data/vt_report_pdf/d2b9205182baf4d596147c1a8aa832aeb7c4611334b7e54fe57803c0c0626f2f.html,0,22 / 41
/home/yonah/Data/vt_report_pdf/ca659ab050c169e3735416f139c8639dc2a5871e27053c146a50698369eeeed7.html,"['cve-2007-5659', 'js-embedded', 'exploit', 'autoaction', 'invalid-xref', 'pdf']",42 / 61
/home/yonah/Data/vt_report_pdf/032b86d997c65101abeab6cbff769c34b349d0f443bfd40fb815ec400140202e.html,0,30 / 42
/home/yonah/Data/vt_report_pdf/26cd71b9562f5a294ce223fdb9b7d9f11c55168d5485bd63ae6d801150b75834.html,0,10 / 42
/home/yonah/Data/vt_report_pdf/756c4321e857573c17d1a8228441aa4f02a60d45a0d93e351c0dd355af9ad7a4.html,"['js-embedded', 'exploit', 'pdf', 'invalid-xref', 'acroform', 'cve-2010-0188']",31 / 46
/home/yonah/Data/vt_report_pdf/74185eb3eddeefd31b31c36718fa8fe6aca038721deec2cf74a28273780f61e0.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",38 / 46
/home/yonah/Data/vt_report_pdf/f7591a5918b70128f6645dedaca11ddf6c9cb8eb20a8d84c4d256fd2e8c4facd.html,0,22 / 43
/home/yonah/Data/vt_report_pdf/ae5f42949f5887956f9829b21238185cde78cf72ef938800b822252afe965d7a.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/c75a35d06a665c5460f7950ee865ad00548b4c02cb1f32b7c06ab2da1a1fc143.html,0,29 / 43
/home/yonah/Data/vt_report_pdf/9cb72ecc0f90c2e4794ea6c4964839ea02e384fa031654d5127c8870f2b20579.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",37 / 50
/home/yonah/Data/vt_report_pdf/ce14a720f3d7e46b9f6106f0f2793377e0d28c9736c592f4816dd3217671a1bc.html,0, 3 / 43
/home/yonah/Data/vt_report_pdf/5e8cacb3fc95c251e39585dd34f0fce69e940b68667a406cc9aa5564aa47edec.html,0,28 / 42
/home/yonah/Data/vt_report_pdf/d5aa6624037e3e4e2e78d086b5f1b9541e9552c0afc2b73384aa0db672d3132b.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",33 / 46
/home/yonah/Data/vt_report_pdf/ef135c5bcd18d1c24957be9a846ee631b6d728742250821fe72ec41e4f36eaa6.html,0,19 / 44
/home/yonah/Data/vt_report_pdf/57ee33538a0a3a68082e32bb7f66ea590f6ffd773e48a02e12cd363be4008f3e.html,"['pdf', 'invalid-xref', 'acroform', 'autoaction', 'js-embedded']",23 / 45
/home/yonah/Data/vt_report_pdf/05135a292c33419a0f3e877a3a09df62c628f8bbeb648b0a67ff7ba15ac143a9.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",34 / 48
/home/yonah/Data/vt_report_pdf/85b7791b4e6788348171ea250b8bf6b9beca2a1fc146513583af015a11687cb2.html,0, 1 / 36
/home/yonah/Data/vt_report_pdf/19b5d45cd487562523cf36f76754571c798a2c80b39fefabac6dc8be37199828.html,"['invalid-xref', 'acroform', 'js-embedded', 'autoaction', 'pdf']",22 / 46
/home/yonah/Data/vt_report_pdf/5044041ebc885ffd735caad51c37f7111f26bd5abd86f76586b57ce3cffb44f4.html,0,31 / 42
/home/yonah/Data/vt_report_pdf/228d0ccb8b676de2caa62335205ee9b7a4faac05f9e27af96b3904c2e7a2b73d.html,0,10 / 42
/home/yonah/Data/vt_report_pdf/b9f3c23cdaec5ab95a0e75f9ed263b79d94d5173559bae297e8654201be35b2a.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",31 / 47
/home/yonah/Data/vt_report_pdf/deca815db8298281bc309e397722357bceae61982d523a3606ec6888ea7299c1.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",34 / 49
/home/yonah/Data/vt_report_pdf/f558636683f596f0e74d8e4e74d6f36facb85a3ec5704cda088b7e50e3be28e3.html,"['cve-2009-0837', 'exploit', 'launch-action', 'pdf', 'invalid-xref', 'autoaction']",35 / 61
/home/yonah/Data/vt_report_pdf/78c2e333217fbaecbebe1fa5a79426aac218b3106c805bbf5d63192b318c64dd.html,0,31 / 43
/home/yonah/Data/vt_report_pdf/cd8ca9450172434915dfb1fa8a09a90cbed20eedcf01b0eafaaeba40e288593b.html,0,24 / 44
/home/yonah/Data/vt_report_pdf/43a3fd4d2e397ff0df240a77144ca4b871e6d37983952a20d324c093d7f1665c.html,0,18 / 42
/home/yonah/Data/vt_report_pdf/a0febe18c4c50e1b8193335e4dabb416fad8b756d35c5c5a890b9f4ff9b1bd09.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/6e2c98400047bd2d06ef48b79b01d5d9b54471c2f316989e060bb73b95ad9a18.html,0,18 / 42
/home/yonah/Data/vt_report_pdf/430cdfb8662bc3430e4663fd35de170448981128ff2053dc8042007952576aa1.html,"['invalid-xref', 'pdf', 'js-embedded']",33 / 61
/home/yonah/Data/vt_report_pdf/6fd41388364a612c75aa2b2039ff73ed38e01153eef2e228455fea8272e9a82d.html,"['js-embedded', 'exploit', 'autoaction', 'invalid-xref', 'pdf', 'acroform', 'cve-2010-2883']",39 / 57
/home/yonah/Data/vt_report_pdf/482c3b22f0e2fde1967837fc742d176fa94a663d90cf171e9626d7358a06c8b8.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",40 / 60
/home/yonah/Data/vt_report_pdf/403869f7a06af3b9702973562081cb6a7b25b0cb3fbfb417de442c2adce85f8d.html,0,23 / 41
/home/yonah/Data/vt_report_pdf/0c20f8264d9912a150a727bda953f8accc194dbaced12f7c00c76be67f90507a.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/8d37a1155fc86155a7bfeb6c3933ddef1eacf46fb7723752f6ca140a52d28cf1.html,0, 3 / 42
/home/yonah/Data/vt_report_pdf/230221fe2603429e8cf3a97f9aefc217e25944fe498f929586dc90ad23d99732.html,0,22 / 43
/home/yonah/Data/vt_report_pdf/82c893788b8fc3332b43700e84001aac96b4a156e0d50f131d821486fbad6625.html,0,32 / 43
/home/yonah/Data/vt_report_pdf/566cefcef7a317d5c2da49178032a96ecd4353e533d7f52776a83608d960577f.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",40 / 54
/home/yonah/Data/vt_report_pdf/b169ea18f3e8345770d8bc39857a949fd74ff5c03e13bb91c19866f2c2798696.html,0,19 / 43
/home/yonah/Data/vt_report_pdf/876ac2e10773a29ee717da277c5a0cb388f8e8a6c27c6cdb1b557abad4256d68.html,"['cve-2007-5659', 'exploit', 'js-embedded', 'cve-2009-0927', 'autoaction', 'pdf', 'invalid-xref']",41 / 61
/home/yonah/Data/vt_report_pdf/296d265bd3cfe0e4b9c1c11717b7c06ba6774e5edb50b60d43bee00d06658385.html,"['js-embedded', 'exploit', 'autoaction', 'pdf', 'invalid-xref', 'acroform', 'cve-2010-0188']",42 / 56
/home/yonah/Data/vt_report_pdf/25705e41e5b724ba055882ab504147dd19469585144cbe4609ca2e7ae615edc3.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/d3079e2594fc4f940a326d473589ca1c5b28d95f4fa66ebbd142e4120f3435e8.html,"['pdf', 'acroform', 'invalid-xref']",27 / 41
/home/yonah/Data/vt_report_pdf/bd6aa262939061f720f1d9d94240481e0a5228ebcb34276e22b6cf0c413f12a4.html,"['invalid-xref', 'acroform', 'file-embedded', 'pdf']",38 / 57
/home/yonah/Data/vt_report_pdf/0e6b40e349d5c9e624fd127541c96dd1c09fa0fb0896c34e4bfacd4acd66447c.html,0,30 / 42
/home/yonah/Data/vt_report_pdf/968e191cd1acecfa8987ebd0d8d19f741ea7d84df5ccad36fe7d0d794377bd53.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/adf5898b4f79da04d46cfec795900869adfeb61452eba9b1ed159956d85688ea.html,0,23 / 43
/home/yonah/Data/vt_report_pdf/17d0f9ac2a21317510d33ea68d0bdf1a992f9eba4d29d612c283139a7cd519b7.html,"['pdf', 'acroform', 'file-embedded', 'invalid-xref']",37 / 51
/home/yonah/Data/vt_report_pdf/c03a9ea0dd637a41e276415daaa6f27c1b28ee2b98db1748443f54dc3f3d72a9.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",42 / 56
/home/yonah/Data/vt_report_pdf/e8a094b2309e4934ba7d95b7e018efb75c36c296590f743817cfafb52f9e3651.html,"['pdf', 'invalid-xref', 'acroform', 'autoaction', 'js-embedded']",26 / 46
/home/yonah/Data/vt_report_pdf/0429da2d9fa0285f420c07d75c348283074215a75f85302781d6cc877724ed01.html,0, 2 / 42
/home/yonah/Data/vt_report_pdf/48a8b940d87087870e73959318f71fb96bb3dcac214cb4bbabc9a0e6347b0f20.html,0,34 / 41
/home/yonah/Data/vt_report_pdf/fa7bf8a56125ce01785696e4e50344ad8480ddd284d9bb2f143ec4938d0fa7c8.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/ada1cb3df35e74062fa3b2e05ba2dd5dbe9b70c52d2e3a9ec3ec36c66bb89937.html,0,33 / 42
/home/yonah/Data/vt_report_pdf/6da53111f05cc2b2587531366fde87681436b3b56e9e80371e5f173880d1226f.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",38 / 55
/home/yonah/Data/vt_report_pdf/ce14cc7f715b6874e60236f4a6a6f7c9b2226d0b52e37ef8999ded8c820c30d5.html,0,29 / 43
/home/yonah/Data/vt_report_pdf/365a58b558519588313328c74cd4a34b6efeb740a23fc073f271b43718526fb2.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",34 / 50
/home/yonah/Data/vt_report_pdf/91bc959cca238069b51f1b32221b46780ce699958338d37df72329376823bb57.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",32 / 52
/home/yonah/Data/vt_report_pdf/829af4a1a46cba74fbf09fcbba8281bb98a403681d70ca73abd248e76f960b7d.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/f42707c248ca8a3ff22392a5ee58ec924d3f37bae88869468c20e781d1929e2a.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",38 / 50
/home/yonah/Data/vt_report_pdf/3b8488f84aab877d462b1c9d7a1e8ab0d946f5679d927b06e91617b608aae4a8.html,0,32 / 42
/home/yonah/Data/vt_report_pdf/c5fa6b2db6e087032d2a15baae75e7e35dde95bde060132b7a4258ff83343299.html,0,12 / 43
/home/yonah/Data/vt_report_pdf/0bab0ac667f97b5339c554f94f70093c208857097262ec813dc26a87febe81ba.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",32 / 42
/home/yonah/Data/vt_report_pdf/bd1898a43358f5208c19df39bf65f91f065b53cb2434b5db4367e99ade6fb4a7.html,"['pdf', 'invalid-xref', 'acroform', 'autoaction', 'js-embedded']",38 / 57
/home/yonah/Data/vt_report_pdf/daef49d9a949fb6037e240210bc30a02839d705de7aa48fd4406d7d84f61186c.html,"['pdf', 'acroform', 'js-embedded']", 1 / 42
/home/yonah/Data/vt_report_pdf/2d13a532e9103b644c9c00760bbf2b8e2afecce14970c06e96635111e1191a61.html,0,11 / 42
/home/yonah/Data/vt_report_pdf/85c6040bd46c40757f870beb63de1a1e1b28e0b120f8290f2637699312960bef.html,0,30 / 42
/home/yonah/Data/vt_report_pdf/afc3331e62cf3be39b27e9bd31c2918475dec91fdaa82607230c89e9dcb4e413.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'invalid-xref', 'pdf', 'acroform']",36 / 57
/home/yonah/Data/vt_report_pdf/0912188729e4b9df82adb940a6768e3e96112d31dfdc40f9d4f9d4e8e958bf45.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'invalid-xref', 'pdf', 'acroform']",46 / 61
/home/yonah/Data/vt_report_pdf/4597ff2053b69b1970c9105f688fdd0c63e37c1e4f53bcf22bd138dd7d5c6fd9.html,0,17 / 43
/home/yonah/Data/vt_report_pdf/3c84abb92ae15280e9e71fe55ef5bac0d73d2feb318fd2a2e93c0a8f3e5759eb.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'pdf', 'invalid-xref', 'acroform']",39 / 54
/home/yonah/Data/vt_report_pdf/5865c22657dd268a5926a189b26c273a31ea956626cf8421d9683de4f126916f.html,0,31 / 42
/home/yonah/Data/vt_report_pdf/22887877e81100584a2b004a1d6d3637219286be6e5a04e0189fc018e589650a.html,0,19 / 44
/home/yonah/Data/vt_report_pdf/ced9eb71f52132e47dcca4eeaa7e9ca4465cec9a577029b698bbe32c34f07582.html,"['invalid-xref', 'pdf', 'js-embedded']",33 / 61
/home/yonah/Data/vt_report_pdf/4f00ad12067bb77c7186ef1e3b37a0f973425dc9569872dac39c36d6fdf3b706.html,0,31 / 40
/home/yonah/Data/vt_report_pdf/af7ac52860f07dd16b8764bcebd117a608d792e83023943cd4d145435aab12ed.html,0,14 / 43
/home/yonah/Data/vt_report_pdf/58530ff16b5bdd4b0b8d7ca5304e33f3f095c8323430daa4154f4b8f542436ec.html,"['js-embedded', 'exploit', 'autoaction', 'pdf', 'invalid-xref', 'acroform', 'cve-2010-0188']",41 / 58
/home/yonah/Data/vt_report_pdf/f76244aaf20ca3025bc3d6e6f0f2d101c032ff1b011b791a8cc0ca4db84dc16c.html,['pdf'], 1 / 60
/home/yonah/Data/vt_report_pdf/562265f45307aa7e6bab1d532c7b4ef175c19f46696d36004c43b2f10cd1326c.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/644635d9cebfd696dd0e71eefce400ac744713b846ef3fb2df8268a1b48cd4cc.html,"['pdf', 'exploit', 'acroform', 'attachment', 'cve-2013-2729']",42 / 61
/home/yonah/Data/vt_report_pdf/f63ace7f48f8e4e68d0bc0333f8e9c5558405c8a235bff9f8534ea546bacd637.html,"['exploit', 'invalid-xref', 'pdf', 'acroform', 'file-embedded', 'cve-2010-0188']",16 / 46
/home/yonah/Data/vt_report_pdf/854ee34428f80947bb154cfaf0c21443f0e33f5f27d1ddd0cd83e905e7ed2e39.html,0,12 / 43
/home/yonah/Data/vt_report_pdf/eaa3a067ea0556cef5c461045ee7be1ed32588303aeb6eee1ed2fea928dffc21.html,0,31 / 42
/home/yonah/Data/vt_report_pdf/cfd9b16c252b6e7ce9c6ed03a9ad0a58a45b726e283584b14d546fbb3a8a83e7.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/7cb245c45a273e56f225c288c0cae2add0551159d6ebf07f1ac096a43f1090d9.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",28 / 45
/home/yonah/Data/vt_report_pdf/14a04f9e49161fc625b433a427e9bef2d1b8ac0d5a1515491dce5046c99f44f2.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",36 / 51
/home/yonah/Data/vt_report_pdf/7889991c960f311bcc3347a4676cc0f1c7ec18196bd8f2ebe6b7c019508f2e46.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",38 / 49
/home/yonah/Data/vt_report_pdf/cdc9bc954fb0a379abee900729419f88309a35f571844f4a39670de27d44f4ef.html,0,11 / 44
/home/yonah/Data/vt_report_pdf/6a48b0942614449a3e0d9415fe51bf60d16c0e972f6a8414f6442124877481b1.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",29 / 46
/home/yonah/Data/vt_report_pdf/958bea5d35ebfa6f0d724035b3181b6ac92f247904f8d9515a270774d05c9ee7.html,"['pdf', 'file-embedded', 'autoaction', 'js-embedded']",29 / 58
/home/yonah/Data/vt_report_pdf/8e1fa2240141069e25b7f226c877b03b74abe0c75bd84529493183173fff1a14.html,0,12 / 43
/home/yonah/Data/vt_report_pdf/bd7a01ba4088579f518b284d97d60a057985afc3363faf223b9e05cc722eb216.html,"['pdf', 'exploit', 'acroform', 'cve-2010-0188', 'invalid-xref']",35 / 47
/home/yonah/Data/vt_report_pdf/d7b13d71664393a47f17a674aa0e151a5e8b720919e5d1b6e3ccce1d4b4579c6.html,"['pdf', 'invalid-xref', 'acroform', 'autoaction', 'js-embedded']",28 / 46
/home/yonah/Data/vt_report_pdf/3649e071e00bc65e3c2346bc62a8f52b1c2bc91ef32579d10bb018745cf800ff.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",36 / 47
/home/yonah/Data/vt_report_pdf/3ddbb2e01a7bb288f2c5b47be00814f261c971cd8cd83bd76e9dadfa3556898f.html,"['pdf', 'acroform', 'file-embedded', 'invalid-xref']",26 / 45
/home/yonah/Data/vt_report_pdf/05177e66b538e731ead4ba556255adeb5206f5642ab131ff46d1f0eb6f2199c5.html,0,31 / 42
/home/yonah/Data/vt_report_pdf/d50b854812b977f004fc8285b8f198bf26404120a91c59a08f15128fdd459cd8.html,0,28 / 42
/home/yonah/Data/vt_report_pdf/6ce9853ad3dbcf3af9abe722766efd069f922588bca583261edfcb7b7af8f367.html,"['invalid-xref', 'acroform', 'js-embedded', 'autoaction', 'pdf']",33 / 46
/home/yonah/Data/vt_report_pdf/a15d1ff106811a5074bb0d789b8994aaa266ab70c159df4a175b290fcdf479b0.html,0, 2 / 41
/home/yonah/Data/vt_report_pdf/52deb1bf02ab27cfc68c211f4e3f510ce222bf70e0e0bf67c9364455c50cb3ee.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",37 / 50
/home/yonah/Data/vt_report_pdf/3411fb10c2eb8f5016acd4f434cf56cf612fed711edad3d40ab9fa8db2d2d328.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/94590d33ed5719c991c0d6fa516d3a979311c355d08f2114e6dd106a930c651e.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/2228ef43f2f0691615c882e88a7750ec61f2b9cf89c042a325f59fb64c33e808.html,0,20 / 41
/home/yonah/Data/vt_report_pdf/7a877829e61887ae8591636b9af3c8153c6a742c3d7a3e564fb5ae6dbfa17245.html,0,27 / 42
/home/yonah/Data/vt_report_pdf/709f59fdb45872c3536f76513ba6f31b37eb54621d4999af84152b6588ad826a.html,0,24 / 42
/home/yonah/Data/vt_report_pdf/25aa5444b5005d4701a122bfdc2ca57aada6f2fa8ee20bed93165f412b8d4ce3.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",36 / 46
/home/yonah/Data/vt_report_pdf/e15f97461de269955904c25e208c341686954a58a963fc7b4671c67a3988b829.html,0,14 / 42
/home/yonah/Data/vt_report_pdf/f2e6f1499909f1711faa7f237d667d6c8e8093dcaba4c13fd92dd822f8004120.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/87c6d7811b7bd41cbf01b27a076ad48366bbfb54a62d6cf34b71d731ac182b35.html,0,32 / 42
/home/yonah/Data/vt_report_pdf/93a36fe5405a0ac562429272d49f194109227559755fdc8221eafe4417ad68f3.html,0,15 / 43
/home/yonah/Data/vt_report_pdf/b212eedb229f819a870ee3268e809c591d24abc4a790e33a6a6b2d2cad29ec65.html,0,29 / 43
/home/yonah/Data/vt_report_pdf/988e8943db9b2d15e5b99d315adcaf0725811d5da5084a5e208fad253f1e52a6.html,"['pdf', 'acroform']", 9 / 46
/home/yonah/Data/vt_report_pdf/f1db930754fb075945ca7e99b5278499f6c40ae1c78bda726a4d528b6979de44.html,"['exploit', 'invalid-xref', 'pdf', 'cve-2010-0806', 'acroform', 'file-embedded', 'cve-2010-0188']",24 / 47
/home/yonah/Data/vt_report_pdf/9794d0b6d64f9e1d067ee09d96b7869a4bc114a0a2aa1e6c7efc90752ce6f531.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/772c9cf5f37737828a3c72a1a950fac70d0452cfabd4855602cf64ed8f2b2bf5.html,0,17 / 42
/home/yonah/Data/vt_report_pdf/31096cc5816f6c33804254682fa9771770b0af01892080c0c00424e7e62a3bfd.html,0,26 / 43
/home/yonah/Data/vt_report_pdf/1c2f5c546ec6511d0c7ed9c97c114520813d00ca21b864576f9215af36c4d9be.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",39 / 50
/home/yonah/Data/vt_report_pdf/a261eb713e34fa3e6b629f1ebf14a14e455a92091c40c34c4dd5d6e5e956171f.html,0,25 / 43
/home/yonah/Data/vt_report_pdf/0906b2247243fa0d01ec8eb2d453ce066b6731573e224b1b16ece50b3ab967bc.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",32 / 46
/home/yonah/Data/vt_report_pdf/411f6414512afd0fe7ab669ee3f94aa4f3b44a1693c19905789ae06689449d2d.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",40 / 56
/home/yonah/Data/vt_report_pdf/2a377226d52fc36567ad584d3f85c3aeb2b74b46413287b786204a537104d7bf.html,0,30 / 43
/home/yonah/Data/vt_report_pdf/1092395f6574e0abe20caa1f5332d84f6e021975e79dfe623cf74f02624acf1e.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",35 / 50
/home/yonah/Data/vt_report_pdf/8264040fc807bb59095a2bd1ae6fdde4f5f594827187d0410cb831c6b1538224.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",38 / 53
/home/yonah/Data/vt_report_pdf/f75f7b2002e0e81a2e64409c8e065e6af4578257de7ef0c636c036d7544e8ce8.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/2674505319419d24e5fd4dc3ceda9f566ccacadc797b89d6bdfe5b9523df6d25.html,0,28 / 42
/home/yonah/Data/vt_report_pdf/ca677e34289683caf6a4583d2dcbc74e350322fa5e33a04475772085427ccb30.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",38 / 47
/home/yonah/Data/vt_report_pdf/919415725a7856a9302c472b622596ee602347f461bb2777ea5b10fa9b57cd0c.html,"['invalid-xref', 'js-embedded', 'pdf']",29 / 42
/home/yonah/Data/vt_report_pdf/526391d4838c510dd41599cc4f4e0d121a58061838b8c92523badd7aff603810.html,"['invalid-xref', 'acroform', 'js-embedded', 'autoaction', 'pdf']",22 / 46
/home/yonah/Data/vt_report_pdf/963644b0e6503378548e0dcba5d65d04b2ade1bde67c48284a8ed354f567885f.html,0,18 / 42
/home/yonah/Data/vt_report_pdf/1ea2b3946e893a2d72d11a15723660483e1bd08dffc447e2aac2f2a65654cb7b.html,"['cve-2008-2551', 'pdf', 'exploit', 'autoaction']",23 / 53
/home/yonah/Data/vt_report_pdf/f60ebb09aa6732df76015895fcceb33d0b962f379280f0cc46c51c45cb420a4d.html,0,10 / 43
/home/yonah/Data/vt_report_pdf/54593ffad1794f5785ee2991fcecbd2c47b5e4f7bbae56bf08bd710fd4cfca7b.html,"['invalid-xref', 'acroform', 'js-embedded', 'autoaction', 'pdf']",15 / 44
/home/yonah/Data/vt_report_pdf/282ebf12478e26b9597d3aea869bb59e9e60cefca6d16f48fec2914b11d08c68.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",28 / 40
/home/yonah/Data/vt_report_pdf/4a3bc7f189963bdb44f7d98569e05e88638ef9a66be44aa909555a393bf92d54.html,0,30 / 43
/home/yonah/Data/vt_report_pdf/07e8d30bcf4ac9c94a0da872bdae83e7a1dd14969575ab8547035dc56dcc3e1f.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/fba59182fe4bd19712f21a9dee261a2ec62e6ae99ee9a9615dc077268522b6a2.html,0,30 / 42
/home/yonah/Data/vt_report_pdf/d4a96cf296e05791e8ab8789d9ce633430775bc89f6b17004f1eec5ca0eca2bf.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/d23ac936138bc66cf698d634b0d03fe68881cc276d64b6f86fc1d2b6ee292b8b.html,['pdf'], 1 / 57
