class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/2016工业控制系统安全报告.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,156,0,338,95,2,88,0,0,0,20,20,0,0,0,0,0,0,338,0,0,20,0,2,95,0,2,2,0,19,1475498160,10800,2439.64642857,0,16,28,3,1,5,6,-10802,0,0,155400,0,0,0,0,0,0,0,3481.47928994,742011,13,11816.6105263,741960,95,0,1,1475508962,10800,2439.66428902,0,0,32,1,23,0,9,0,0,32,1,21,0,11,TRUE,-1.0,-1.0,-1.0,0.342892449011,0.963152707535,0.00170349291796,0.500318563275,0.999995791767,0.000641334784332,0.984245888766,0.990293288625,0.964610439617,0.368645756796,0.934721882057,0.00206203441157,2,10,24,2,4,5,5,0.130791896962,3515.22780025,59407.3470296,12506.8103947,1188147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/2017年最新大数据架构师课程大纲-1701版本v3.pdf,0,12,13,1,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,10,0,82,43,1,11,0,2,8,14,24,0,0,0,0,0,0,82,0,0,5,0,1,43,0,1,1,0,1,1482137297,28800,2450.62383763,0,0,36,2,0,36,0,-28800,0,17,3395357,0,0,0,1,0,0,0,6968.41463415,133992,25,13002.7906977,133939,19,0,1,1482166097,28800,2450.67145668,0,0,32,1,18,0,14,0,0,32,1,18,0,14,FALSE,-1.0,-1.0,-1.0,0.258322697697,0.921751893956,0.000884513526266,0.999991294158,0.999991294158,0.999991294158,0.711198353319,0.974244637637,0.259684813704,0.00189508764171,0.00295650387323,0.000787008098174,3,0,34,2,7,24,3,5.9118881752,7003.98771946,114865.377027,13356.4415499,574327,0,0,0,1,0,0,0,0,0,2,10,0,2,0,7
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/3-22-nmap扫描工具- curl-通过rootkit隐蔽行踪-Linux提权-随堂笔记.pdf,0,12,13,1,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,27,0,99,36,2,29,0,0,6,0,6,0,0,0,0,0,0,99,3,0,16,0,2,36,0,2,2,0,0,-1,-1,-1.0,0,11,42,1,4,25,2,-1458946914,-28801,5,1846120,0,0,0,0,0,0,0,8502.13131313,214286,14,22965.8611111,214215,236,0,1,1458946913,28800,3377.19192824,0,0,32,1,23,0,9,0,0,32,1,23,0,9,FALSE,-1.0,-1.0,-1.0,0.141914592048,0.370982562305,0.000615258644384,0.999889598449,0.999996549952,0.999782646946,0.189100798533,0.384846007086,0.0145994551223,0.187439696028,0.370731858783,0.000349604911949,0,11,42,1,4,25,2,2.1230678291,8783.36354764,54347.0591033,24154.249329,869553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/51CTO下载-ModSecurity中文使用手册.pdf,0,0,6,1,0,5,1,0,TRUE,0,0,0,0,0,0,0,0,262,0,316,250,4,61,0,1,2,0,3,0,0,0,0,0,0,316,18,0,61,0,4,250,0,0,0,0,1,1292655542,28800,2493.54849923,1,13,29,2,2,8,6,-38083,0,1,1466012,0,9,29,2,0,18,2,1614.76582278,129930,74,1806.52,129864,18,0,2,1292693625,28800,2493.62196181,0,0,32,1,21,0,11,0,0,32,3,20,0,12,TRUE,-1.0,-1.0,-1.0,0.706501075167,0.956539573366,0.000517108314752,0.742909200834,0.999990279919,0.000954511964448,0.530069070896,0.66196668345,0.331946601762,0.528235544909,0.782734803139,0.00391330465261,2,20,33,2,3,7,3,2.84995110799,1627.84493156,8432.77035356,2057.59599177,514399,0,12,36,1,0,18,6,0,11,32,1,0,16,5,6
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/6、蓝盾防火墙端口安全策略配置指引 V1.0.pdf,0,6,6,1,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,8,0,47,21,2,9,0,0,6,6,12,0,0,0,0,0,0,47,1,0,3,0,2,21,0,2,2,0,0,-1,-1,-1.0,0,11,42,1,4,25,2,-1494796256,-28801,6,1314396,0,0,0,0,0,0,0,8240.53191489,83639,14,18115.1428571,83570,505,0,1,1494796255,28800,3460.1765162,0,0,32,1,19,0,13,0,0,32,1,19,0,13,FALSE,-1.0,-1.0,-1.0,0.110492733953,0.364636621282,0.0011025751368,0.999756822343,0.999992360911,0.999521283774,0.215559380758,0.412908022826,0.0302966258145,0.170152213086,0.364162997782,0.00053982893534,0,11,42,1,4,25,2,3.34692921366,8355.68067328,130905.623031,18700.8086333,392717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/7、一些问题.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,4,0,34,7,1,5,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,1,7,0,1,1,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.205882353,20293,7,4160.57142857,20213,235,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.170622378897,0.338479304686,0.045827508661,0.999878441622,0.999878441622,0.999878441622,-1.0,-1.0,-1.0,0.0439129642011,0.0439129642011,0.0439129642011,0,0,0,0,0,0,0,0.0,967.823500946,32905.967094,4700.85647131,32906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/ASP+AC(GET+数值型+有错误回显).pdf,0,2,12,1,0,9,1,0,TRUE,0,0,0,0,0,0,0,0,44,0,476,57,1,26,0,15,5,2,22,0,0,0,0,0,0,476,0,0,13,0,1,57,0,1,1,0,0,-1,-1,-1.0,0,13,50,1,4,30,3,0,0,8,15942659,0,0,0,0,0,0,0,2684.39705882,80909,14,21541.8070175,80840,182,0,0,-1,-1,-1.0,0,0,32,1,20,0,12,0,0,32,1,20,0,12,FALSE,-1.0,-1.0,-1.0,0.156488836878,0.989221304157,0.000725845911957,0.999996908005,0.999996908005,0.999996908005,0.35060381399,0.738618171811,0.0299452021121,0.273159595303,0.735332153737,0.0280969618827,0,13,50,1,4,30,3,12.3236569338,2717.77940606,99512.5308067,22695.8417071,1293663,0,0,0,0,0,0,0,0,5,16,1,0,10,1,5
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/AdobeID.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,11,0,38,8,2,8,0,0,0,2,2,0,0,0,0,0,0,38,0,0,1,0,2,8,0,2,2,0,1,1155934877,-25200,1911.26798446,0,0,0,0,0,0,0,-1035465,-57600,0,115200,0,0,0,0,0,0,0,3495.76315789,113585,12,15937.75,113519,133,0,1,1156970342,32400,1912.98006283,0,0,32,1,23,0,9,0,0,32,1,21,0,11,TRUE,0.00754073710147,0.00754073710147,0.00754073710147,0.184192130104,0.969784943835,0.0093868405577,0.502798931047,0.999962780172,0.00563508192084,0.0369096625154,0.0511474872894,0.0292845604711,0.0119996724655,0.0119996724655,0.0119996724655,0,0,0,0,0,0,0,0.857544831283,3535.1841175,134336.865663,16792.122901,134337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Android平台恶意代码检测通用脱壳机的设计.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,189,0,215,208,2,0,0,5,0,0,5,0,0,0,0,0,0,215,8,0,5,0,2,208,0,0,0,0,1,1495111555,-1,2884.08864776,0,0,39,1,0,39,0,1495111556,0,4,37275829,0,0,0,0,0,0,0,2024.48372093,77996,71,1893.70192308,77835,19,0,0,-1,-1,-1.0,0,0,32,1,20,0,12,0,0,32,1,23,0,9,TRUE,0.00288924998174,0.00288924998174,0.00288924998174,0.676065380894,0.988833254217,0.0033342766377,0.50060934419,0.99998858906,0.00123009932082,0.444420963266,0.778910757321,0.0732970313299,0.40741574162,0.738961056744,0.00354423793179,0,0,30,1,0,30,0,85.0704488607,2038.0278975,87635.182473,2106.61537449,438176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Completed.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,5,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,4,0,0,0,0,1,1401781997,28800,4056.08216725,0,0,0,0,0,0,0,1401781998,28801,0,0,0,0,0,0,0,0,0,1000.83333333,3056,66,1322.0,2998,84,0,0,-1,-1,-1.0,0,0,32,1,15,0,17,0,0,32,1,22,0,10,TRUE,0.512577589023,0.512577589023,0.512577589023,0.532342371774,0.552107154525,0.519928128063,0.99918327344,0.99918327344,0.99918327344,-1.0,-1.0,-1.0,0.554884024828,0.554884024828,0.554884024828,0,0,0,0,0,0,0,0.0,1020.33316328,6121.99387801,1530.49961738,6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Confidential.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,5,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,4,0,0,0,0,1,1401781991,28800,4056.08214988,0,0,0,0,0,0,0,1401781992,28801,0,0,0,0,0,0,0,0,0,1009.5,3056,66,1335.0,2998,84,0,0,-1,-1,-1.0,0,0,32,1,23,0,9,0,0,32,1,21,0,11,TRUE,0.508260447036,0.508260447036,0.508260447036,0.527858762553,0.547457078069,0.515549076774,0.999190152251,0.999190152251,0.999190152251,-1.0,-1.0,-1.0,0.550210560415,0.550210560415,0.550210560415,0,0,0,0,0,0,0,0.0,1028.9998285,6173.99382601,1543.49961413,6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/DB2BusinessGame.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,157,0,260,27,2,5,0,0,1,0,3,0,2,0,0,0,0,260,0,0,22,0,2,27,0,2,2,0,1,1173109685,-18000,4525.8861304,0,0,0,0,0,0,0,18000,0,2,103471,0,0,0,0,0,0,0,294.988461538,9558,12,1658.66666667,9383,200,0,1,1173091685,-18000,4525.81668596,0,0,32,1,27,0,5,0,0,32,1,27,0,5,FALSE,-1.0,-1.0,-1.0,0.557232535092,0.896350382046,0.0254736078445,0.510267841472,0.999941493781,0.0205941891623,0.0651603265427,0.0745369232749,0.0564585015387,0.537732788268,0.884508723277,0.0268075496425,0,4,4,1,0,0,0,1.2107394016,328.696152582,3884.59073252,3165.22210499,85461,0,0,0,0,0,0,0,0,17,40,24,0,22,1,3
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/DB2DetectiveGame.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,95,0,209,52,2,5,0,0,19,0,21,0,2,0,0,0,0,209,0,0,29,0,2,52,0,2,2,0,1,1173109707,-18000,4525.88621528,0,0,0,0,0,0,0,18000,0,20,3666231,0,0,0,0,0,0,0,10364.7511962,247601,12,41277.9807692,247455,428,0,1,1173091707,-18000,4525.81677083,0,0,32,1,19,0,13,0,0,32,1,19,0,13,FALSE,-1.0,-1.0,-1.0,0.935807718004,0.996520511589,0.00124924769062,0.50045483659,0.99999769936,0.000911973820554,0.401669077299,0.862190264794,0.00221919764709,0.953543186002,0.996494284289,0.00130170228978,0,4,4,1,0,0,0,1.68693576796,10398.6028211,74941.6525882,41794.3838116,2173308,0,0,0,0,0,0,0,0,11,42,20,0,24,7,3
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/DB2_Detective_Instructor.pdf,0,8,8,1,0,0,0,42,FALSE,0,0,0,0,0,0,0,42,4,0,125,57,2,27,0,0,15,9,26,0,2,0,0,0,0,125,0,0,21,0,2,57,0,2,2,0,1,1178201847,-14400,3409.14886285,3,14,26,1,4,5,3,14400,0,18,5334794,0,0,0,0,0,0,0,6635.584,105465,12,14286.9298246,105329,25,0,1,1178187447,-14400,3409.10719618,0,0,32,1,17,0,15,0,0,32,1,22,0,10,TRUE,-1.0,-1.0,-1.0,0.352600239419,0.991291217095,0.00153762011908,0.500393400467,0.999994003042,0.000792797892909,0.463391545586,0.987397991739,0.00293970897961,0.315637394428,0.959437773161,0.00165755928593,2,20,33,2,3,7,3,6.39850747701,6670.04794664,39702.6647761,14627.297989,833756,0,0,0,0,0,0,0,1,36,51,1,1,7,7,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/DB2_Detective_Solution.pdf,0,8,8,1,0,0,0,8,FALSE,0,0,0,0,0,0,0,8,4,0,34,9,2,9,0,0,0,0,0,0,0,0,0,0,0,34,0,0,4,0,2,9,0,2,2,0,1,1178893846,-14400,3411.15117477,3,14,26,1,4,5,3,14400,0,0,0,0,0,0,0,0,0,0,640.941176471,3766,12,1910.55555556,3705,155,0,1,1178879446,-14400,3411.1095081,0,0,32,1,15,0,17,0,0,32,1,16,0,16,TRUE,-1.0,-1.0,-1.0,0.403759263256,0.714957910641,0.0443341247572,0.514483056335,0.999784157134,0.0291819555364,-1.0,-1.0,-1.0,0.484178717893,0.716425642133,0.0484783077919,2,20,33,2,3,7,3,0.0,681.323509373,5791.24855219,2573.8886029,23165,0,0,0,0,0,0,0,1,29,43,1,1,7,6,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/DB2_Detective_Student.pdf,0,8,8,1,0,0,0,18,FALSE,0,0,0,0,0,0,0,18,2,0,53,21,2,11,0,0,3,3,7,0,1,0,0,0,0,53,0,0,9,0,2,21,0,2,2,0,1,1178202013,-14400,3409.14934317,3,14,26,1,4,5,3,14400,0,5,1135536,0,0,0,0,0,0,0,2672.90566038,96247,12,6451.04761905,96114,25,0,1,1178187613,-14400,3409.1076765,0,0,32,1,19,0,13,0,0,32,1,23,0,9,TRUE,-1.0,-1.0,-1.0,0.258799593437,0.951706661654,0.0073167505552,0.502199898359,0.999965191482,0.00443460523659,0.109205261855,0.281071823897,0.0145708457774,0.275723688434,0.951950321283,0.007992035811,2,20,33,2,3,7,3,7.90526513648,2710.24523188,15960.33156,6840.14253142,143643,0,0,0,0,0,0,0,1,33,48,1,1,7,7,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/DIC Swatch ReadMe.pdf,0,0,0,0,0,0,0,46,FALSE,1,0,0,1,0,0,0,46,54,0,264,43,2,40,0,0,0,0,0,0,0,0,0,0,0,264,0,0,23,0,2,43,0,2,2,0,1,1220321232,28800,3531.02208333,2,16,31,1,3,6,6,-29697,0,0,0,0,0,0,0,0,0,0,1183.45833333,35147,8,6649.55813953,35083,225,0,1,1220350929,28800,3531.10801215,0,0,32,1,16,0,16,0,0,32,1,22,0,10,TRUE,-1.0,-1.0,-1.0,0.550166746544,0.97611771223,0.0116423818801,0.504414519833,0.999984439479,0.00884460018797,-1.0,-1.0,-1.0,0.714674843292,0.848754847102,0.0124297442473,2,20,33,2,3,7,3,0.0,1217.14393478,13970.6950448,7472.69750063,321326,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/DVWA_v1.3.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,72,0,272,45,1,24,0,0,0,0,0,0,0,0,0,0,0,272,0,0,16,0,1,45,0,1,1,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.15808824,86134,7,8675.15555556,85965,88,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.691577813006,0.983962503347,0.00268476414122,0.999990521574,0.999990521574,0.999990521574,-1.0,-1.0,-1.0,0.315513991341,0.802116532507,0.00253547893301,0,0,0,0,0,0,0,0.0,1551.51102371,26375.6858515,9378.02201382,422011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/DefaultID.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,11,0,38,8,2,8,0,0,0,2,2,0,0,0,0,0,0,38,0,0,1,0,2,8,0,2,2,0,1,1155934877,-25200,1911.26798446,0,0,0,0,0,0,0,-1035324,-57600,0,115200,0,0,0,0,0,0,0,3461.63157895,113585,12,15775.5,113519,131,0,1,1156970201,32400,1912.9798297,0,0,32,1,23,0,9,0,0,32,1,22,0,10,TRUE,0.00759921828022,0.00759921828022,0.00759921828022,0.184203657137,0.969490378833,0.00946331930247,0.502826217679,0.999962417318,0.00569001803969,0.0275205451994,0.0418971737823,0.0198211064342,0.0121016235719,0.0121016235719,0.0121016235719,0,0,0,0,0,0,0,0.86590499098,3501.05253945,133039.86696,16629.9979213,133040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Detection of Malicious PDF Files Based on Hierarchical Document Structure - 副本.pdf,0,0,0,0,0,0,0,32,FALSE,0,0,0,0,0,0,0,32,33,0,105,87,2,16,0,0,0,0,0,0,0,0,0,0,0,105,19,0,16,0,2,87,0,0,0,0,1,1354557422,3600,2612.95798997,1,29,49,1,7,9,4,1354557423,3601,0,0,0,0,0,0,0,0,0,4185.39047619,194225,52,4897.03448276,194174,19,0,0,-1,-1,-1.0,0,0,32,1,22,0,10,0,0,32,1,18,0,14,TRUE,-1.0,-1.0,-1.0,0.296683858682,0.965273651698,0.00260793447054,0.500576013353,0.999988661154,0.00116336555077,-1.0,-1.0,-1.0,0.588967983636,0.965511767454,0.00289820891596,1,10,20,1,3,3,4,0.0,4199.63805524,27560.1232775,5068.52867737,440962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Detection of Malicious PDF Files Based on Hierarchical Document Structure.pdf,0,0,0,0,0,0,0,32,FALSE,0,0,0,0,0,0,0,32,33,0,105,87,2,16,0,0,0,0,0,0,0,0,0,0,0,105,19,0,16,0,2,87,0,0,0,0,1,1354557422,3600,2612.95798997,1,29,49,1,7,9,4,1354557423,3601,0,0,0,0,0,0,0,0,0,4185.39047619,194225,52,4897.03448276,194174,19,0,0,-1,-1,-1.0,0,0,32,1,22,0,10,0,0,32,1,18,0,14,TRUE,-1.0,-1.0,-1.0,0.296683858682,0.965273651698,0.00260793447054,0.500576013353,0.999988661154,0.00116336555077,-1.0,-1.0,-1.0,0.588967983636,0.965511767454,0.00289820891596,1,10,20,1,3,3,4,0.0,4199.63805524,27560.1232775,5068.52867737,440962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Dissecting Android Malware Characterization and Evolution.pdf,0,0,0,0,0,0,0,16,FALSE,0,0,0,0,0,0,0,16,849,0,2300,476,1,36,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,15,0,1,476,0,1,1,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.548695652,168870,7,1543.34033613,168813,20,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.698956106023,0.93508282034,0.00721642495837,0.999996285459,0.999996285459,0.999996285459,-1.0,-1.0,-1.0,0.34350176611,0.557096677436,0.00715792093413,0,0,0,0,0,0,0,0.0,468.195217188,71789.9285473,2262.28781037,1076849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Draft.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,5,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,4,0,0,0,0,1,1401781978,28800,4056.08211227,0,0,0,0,0,0,0,1401781979,28801,0,0,0,0,0,0,0,0,0,880.666666667,3056,66,1141.75,2998,84,0,0,-1,-1,-1.0,0,0,32,1,22,0,10,0,0,32,1,22,0,10,TRUE,0.581003517867,0.581003517867,0.581003517867,0.603406776523,0.625810035179,0.589335308276,0.99907424551,0.99907424551,0.99907424551,-1.0,-1.0,-1.0,0.628957600444,0.628957600444,0.628957600444,0,0,0,0,0,0,0,0.0,900.166516639,5400.99459901,1350.24966244,5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Dynamic.pdf,0,0,0,0,0,0,0,0,TRUE,0,2,0,6,0,0,0,0,57,0,180,40,3,18,0,0,0,3,6,0,3,6,0,6,0,180,0,0,6,0,3,40,0,3,3,0,1,1045128509,28800,2016.06579668,1,14,22,1,3,3,2,-48425178,54000,2,30720,0,0,0,0,0,0,0,417.188888889,4872,6,1433.925,4824,155,0,3,1093553687,-25200,2109.47856289,0,0,32,1,15,0,17,0,0,32,2,21,0,11,TRUE,0.454355088305,0.889956031539,0.0187541450714,0.378526515744,0.895249441183,0.0238019208568,0.63458688479,0.999938591535,0.0184225393628,0.726439619104,0.779862936307,0.645157328486,0.330483980579,0.549839109823,0.0259020903441,1,11,22,1,3,4,4,0.377293606151,452.344441931,13570.3310716,2035.54994911,81422,0,0,0,0,0,0,0,0,1,10,1,0,7,2,6
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/ENUtxt.pdf,0,0,0,0,0,0,0,2,FALSE,0,0,0,0,0,0,0,2,3,0,22,6,2,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,2,6,0,2,2,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.0,2770,8,645.0,2691,54,0,0,-1,-1,-1.0,0,12,32,1,20,0,0,0,11,32,1,21,0,0,TRUE,-1.0,-1.0,-1.0,0.245739910314,0.43115273015,0.137035083092,0.544117647059,0.999472434714,0.0887628594039,-1.0,-1.0,-1.0,0.127934581905,0.127934581905,0.127934581905,2,20,33,1,3,7,3,0.0,344.636347971,7581.99241801,1263.66645606,7582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Emergency.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,5,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,4,0,0,0,0,1,1401781972,28800,4056.08209491,0,0,0,0,0,0,0,1401781973,28801,0,0,0,0,0,0,0,0,0,955.166666667,3056,66,1253.5,2998,84,0,0,-1,-1,-1.0,0,0,32,1,14,0,18,0,0,32,1,23,0,9,TRUE,0.53659370725,0.53659370725,0.53659370725,0.557284541724,0.577975376197,0.544288645691,0.99914500684,0.99914500684,0.99914500684,-1.0,-1.0,-1.0,0.580882352941,0.580882352941,0.580882352941,0,0,0,0,0,0,0,0.0,974.666504222,5847.99415201,1461.9996345,5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/Expired.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,5,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,4,0,0,0,0,1,1401781966,28800,4056.08207755,0,0,0,0,0,0,0,1401781967,28801,0,0,0,0,0,0,0,0,0,975.833333333,3056,66,1284.5,2998,84,0,0,-1,-1,-1.0,0,0,32,1,24,0,8,0,0,32,1,20,0,12,TRUE,0.525452109846,0.525452109846,0.525452109846,0.545713328868,0.56597454789,0.532987273945,0.999162759545,0.999162759545,0.999162759545,-1.0,-1.0,-1.0,0.568821165439,0.568821165439,0.568821165439,0,0,0,0,0,0,0,0.0,995.333167444,5971.99402801,1492.99962675,5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/home/fengjiao/MalwarePDFDetection/yo/small_data/normalpdf/FAQ.pdf,0,16,96,1,60,20,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,26,25,1,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,1,25,0,0,0,0,0,-1,-1,-1.0,0,21,27,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,11993.6923077,35635,463,12359.2,35535,403,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.999987188111,0.999987188111,0.999987188111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,4,14,1,5,3,2,0.0,12008.0764612,3.1221e+11,12488.3995005,312210,0,0,0,1,0,0,0,0,30,221,1,141,47,3,5
